user_id,group_name,industry,template_activity
f123eedb0b310be,test,Преподавание и обучение,6.3391
a4340924c01a0f6,test,,5.4132
48c2a96f2134594,control,,5.7973
07b0d25e1efe317,control,Преподавание и обучение,4.1846
a49e9df92bae390,control,,4.7787
a518e5a849fb80f,control,,5.7893
82695235eadd6e9,test,,6.1197
54761cbf43d2533,test,,5.1281
9f24366f97af385,test,Преподавание и обучение,5.2254
85cc2bea2252f06,control,,7.1406
ef8d4307d16c947,control,,4.151
6962b68c8c52f71,control,,4.475
d119b35b75474dd,control,,3.9646
243a699de85a544,control,Преподавание и обучение,7.2567
3e4b92ad6c58ed6,test,Преподавание и обучение,5.0914
1bf4c63752d4231,test,,4.9944
d7d31e265311fd7,test,,5.5602
b3bc36fd7a61f65,test,,5.718
7a96fd0b10f81e3,test,,4.2157
967e9ff5555bac9,test,,7.2537
4282aed1779cf8e,test,Преподавание и обучение,5.3138
71ff417e15fb6f1,test,,4.6863
4024a4e13695320,control,Преподавание и обучение,3.5447
9ca0efdd0619639,control,,3.7253
08d340959b76292,test,,6.0193
c26af0e69d3ab20,control,,5.2131
a01d6857d2ed123,test,,3.962
e03987ee4e693bc,control,,3.9083
5a307538dca345b,control,Преподавание и обучение,4.7118
687469780e46853,test,,3.6063
f5d19cc2cd51e83,test,,7.0575
aaa1f68e9e925d9,test,Управление продуктом,5.2066
42d0d0e6e16d144,control,,5.5921
7ff6e536b8ec5bb,control,,4.0602
9275cd025edf912,test,,5.0074
1ed7b046a33f776,test,,5.4891
d1105d253151d91,test,Другое,4.6281
b885b8030440e49,control,Преподавание и обучение,6.7843
596c461a82b92ea,test,,6.3243
6e94885719d84e5,test,Преподавание и обучение,4.1778
02aef3c02b04009,control,Преподавание и обучение,5.2053
e5b9890c9d618cd,test,Аналитика и исследования,4.8493
9f61865e81da8fa,test,Преподавание и обучение,5.5225
c1406f5561a591e,control,Преподавание и обучение,5.1841
05f919a8d00b6a2,test,Преподавание и обучение,7.2641
a6980b2dde23e85,test,Преподавание и обучение,4.7585
bf1b96195f68863,control,Преподавание и обучение,5.1873
66b0425b2cf90bd,test,Преподавание и обучение,5.3781
c5ac4e5a481e086,control,,5.7788
190aa1b31f1452f,test,,4.6213
3905fa66d09af86,control,,6.7329
00023ec685080d9,test,,5.7997
e9d0797440f2458,test,,5.5475
fdab495b1ee5b54,control,,4.5021
6a25993ce4da6f4,test,Преподавание и обучение,5.9287
ccfe8111cfaf9fa,test,,2.8631
0994992deb0f80e,test,,5.6804
8833216327a9b48,test,,7.7942
8704fb3d31453f9,control,Преподавание и обучение,5.4871
4a8f6bd1810e59a,test,,4.1484
37f0f62dab8f697,control,Преподавание и обучение,6.0237
154add4fe32aedc,control,,6.5881
1dfbe3a3e460b2f,control,Разработка и инженерия,5.3408
84def1e8586f1e9,test,,6.0993
a23ca287b1687f0,control,,5.1241
597ed86a9697b09,control,,4.9461
0aaa158babc73e8,control,Преподавание и обучение,7.1036
d586fd2168e4f31,control,Преподавание и обучение,3.939
2fcd03ca6c3ec03,control,Другое,3.8054
a4f584377349aa2,control,,6.7783
df1400cc484c9fe,test,Управление командой,5.8448
86a709921069bb4,control,,5.7978
b81d44f77b8d891,control,,4.7587
13018035354236d,test,,3.3288
1819ed4e0f3f19d,test,Преподавание и обучение,4.4855
d1d5689a41bc618,test,,5.3519
57069848cce107b,test,Другое,4.9612
617c57120f99c01,control,Аналитика и исследования,3.6331
f2b16c1bc8c1e13,test,,6.3028
96ad3b611210d9a,control,,5.0701
c70e99b2c77f1d6,test,Преподавание и обучение,6.8496
3f1cc27cd41797e,control,,3.7804
66a655aa734c51f,test,Преподавание и обучение,6.6238
182c4ffd7486102,test,,6.311
19171cb3d25f1d6,test,,5.2107
4a364648e8efc86,test,Преподавание и обучение,6.0839
3bd1de67bf8f42d,test,,5.8404
743c36b1fcae0b4,control,,4.8804
d37369599b15448,test,Преподавание и обучение,3.6916
df6e282d1db61cb,control,,3.4025
7d28f86673a53d9,test,,5.7427
cb07cbb148bbb35,test,,5.2918
49d77a540cad0a7,test,,4.5055
3df4e57e313e300,test,,5.6877
ded670e22150c36,control,,6.6381
d2bc559acfb40a5,test,,5.8002
84e7e5f5eea545f,test,Другое,6.1706
9d730c731756db3,control,,7.2644
0d3747772556e7f,test,,3.2047
2ba0d60e1fb571f,test,Дизайн,6.5359
8dfc413756539bc,control,,4.6062
4473ad95359081b,control,,3.3238
e84b29382ebb273,test,Преподавание и обучение,5.5637
43023986896fd0e,control,,3.7353
d88c2d2e8a3d532,test,,6.3773
79dbe4526e49dc4,test,Преподавание и обучение,4.3986
33d4ce9a514e6e6,test,Управление командой,7.0452
200917cc4c0bb21,test,Преподавание и обучение,4.1729
8b0d5da4a277625,control,,6.1664
cb8cc434f6fd66d,test,,5.3592
114d53065bd7d8d,control,Преподавание и обучение,5.5403
5a9ec21faf26b6f,test,Преподавание и обучение,4.9356
11d9e55f72e938f,test,,2.7436
99796737653e387,control,Преподавание и обучение,5.9868
cf9c29a2e5d4035,test,,5.1064
e121ee484fd534e,control,,2.9165
1040b50705ebb89,test,,5.704
9d86331805b7ef9,test,,4.3443
bf0f283329c6fe4,test,,6.0919
00a21d02206928d,test,,4.1736
0d7330a873caebf,control,,4.8861
b431f730b3a1cd4,test,Редактура и копирайтинг,6.5104
79f8a264cd90167,test,Преподавание и обучение,4.6326
301e13fc40908b9,control,Финансы и консалтинг,6.6178
8537951bebae2f8,control,Преподавание и обучение,6.2423
355b3e8deb26797,test,,4.3914
31f9f77a5072baa,test,,3.7957
930643ab71c2fd6,test,Преподавание и обучение,3.6462
74cb9601e1ebec8,control,,5.7791
942c0ad2af99046,control,Дизайн,2.7293
701ea31847e9543,control,,4.7292
654d53eddc9d58a,test,,5.6176
d9f17f37e4284d9,test,,6.2651
29ad9b191709cce,test,,4.6179
d5043d5717891b8,control,,5.7976
f7b094816a3f25d,test,,5.366
ceb9699c18a98a1,test,,5.0365
ba23e0d5692718b,control,,3.444
516e395b7365dab,control,,5.3297
bfd2573ef578894,test,Другое,4.3737
8b98c245c51812b,control,,4.6031
e6c67963a68e94e,test,,4.5403
80145720b3716b0,test,Преподавание и обучение,4.7674
9c8206f379493a6,test,Преподавание и обучение,4.5409
45e96cd5f805666,control,,3.9558
9c994f636e56f7d,test,,6.0728
e21c360bf4b2f47,test,Управление продуктом,5.7143
c92a48cde210e7c,test,,3.567
306a6bee422e005,test,,7.7166
bac021c93be9be2,control,,4.5731
11974044944cbb4,test,Управление продуктом,5.8365
3e2cb78a2535154,test,Преподавание и обучение,8.065
052cc06654f6cec,test,Преподавание и обучение,5.6367
1d5d9de69e37319,test,,5.3619
1597e7b21d0911d,test,Аналитика и исследования,5.7281
ced99a0e04f7fa5,control,,4.1178
d02f3b2b641442f,test,Аналитика и исследования,7.4283
4fc20cf339038fa,control,Преподавание и обучение,7.2867
df07ad0ef210942,control,,3.9696
33ca6b74021a8c1,test,,5.7462
57520960d623896,test,Преподавание и обучение,6.7561
a72cf3ba6adb860,test,Преподавание и обучение,5.1263
26357fc4017570c,control,,4.8503
2f5a55674f464d3,control,,4.3794
c39c36abaf4df0d,test,Преподавание и обучение,5.5039
2ef1dc30b371c00,test,,5.8332
acc5c21b99d7eff,control,,4.8917
b0b691f7fd518ee,test,,6.3831
df5f158bc8c1414,control,,3.6444
0a3430ee09f4c78,test,,4.8438
e5787b23f1adb33,test,,5.2211
ac622d6b245b9d1,test,Преподавание и обучение,7.1523
7d77a156bdec2a4,control,Преподавание и обучение,5.9307
ad8ff0ecd800252,control,,5.9448
cf83a17f6972b98,test,Преподавание и обучение,6.4308
d10a1d5614bf042,control,,5.3776
e64b96130fe9e1e,test,,5.7402
9b100b4e3a0ff73,control,,6.851
619dba0ca2e9217,control,,5.6365
f0a60964ad557a0,control,,4.8827
52793eb5b41b566,control,,4.8924
d4e61e259653006,control,,3.0154
6176ad8d054319e,test,,7.3552
97d66490aaed488,control,Преподавание и обучение,5.3208
58b965b4d09a053,test,,6.4305
a353b905aa6bf5a,control,,4.5762
20d74389b37b544,test,,3.8854
932a3efa154c431,control,,4.175
8c53bfe4f5b1224,control,,4.0916
03850066ae3e4f2,control,Дизайн,4.3823
a5d92b68e3107db,control,,2.6218
e9fb4a39eb2972a,control,,6.4859
c5cf519c1b05fda,control,,7.0882
ddc8d6dc1adf6c6,test,,4.3437
367034c7314a2b8,control,Преподавание и обучение,6.2464
f07f1d5cfb08704,control,,3.9373
3aa98dcf09c0400,control,Дизайн,4.1771
d4fdbdaaeb2f1ae,test,Преподавание и обучение,5.5016
5a62b718e0db4cc,test,,4.3103
eb0e2b37499bece,test,Преподавание и обучение,4.3743
e4bafacf0534aaf,control,,4.1394
1dd8809352ad07c,test,,5.7529
f4e555494e879ca,control,,6.5127
128765e9450c2dd,test,,4.7637
29df875f44f639d,control,,3.7056
456155c120d6a77,test,,6.615
9a309a0d980f519,control,Преподавание и обучение,4.3077
efafcceebcbe110,control,,5.1599
cfcc88bbe3d75e6,control,Другое,4.5617
398e372958d6e55,test,Преподавание и обучение,3.8895
6cf9d8f20333a01,control,,6.4869
9d0957480e8d915,test,Преподавание и обучение,4.3269
68f95a0b9f04070,control,Преподавание и обучение,3.8948
614a1e326f62334,control,Разработка и инженерия,6.6506
49d5ba06fe3e7fa,control,Преподавание и обучение,3.1764
a8965b3d7a29ae8,test,,3.7018
5ccb373cbabf739,test,Поддержка и сервис,5.6688
c44b2075378ad9c,test,,3.3504
e1e01e196dae4b2,test,Преподавание и обучение,4.7175
df25b04d5e3993a,control,Преподавание и обучение,2.5052
44a4165eb7fa565,control,,3.7377
0ad9102dcc6c2cd,control,,4.293
138fe60de308c7f,control,,3.9369
7b8d71afcb6e160,control,,5.9404
4dbdbeb91c5d08b,test,Преподавание и обучение,5.5613
0fece8cb28865df,control,,6.1896
4f4f385fe0545e9,test,Преподавание и обучение,6.6548
885a79730ca4880,control,,4.5411
1e3271e235819d4,test,,5.0215
87cef0ebd750d90,test,,3.8235
fd9124361128d78,control,,6.2399
b0860aecc2cec34,control,,7.8962
445abcb8805b663,control,,3.1944
9f04e04472ab518,control,,4.5983
10315329db61570,test,,3.9089
0e80c0dfff49e99,control,,5.0359
c20aee2eb45489f,control,,5.8774
15cbe1390ef8c80,test,Преподавание и обучение,5.3767
a5746173e1189e4,test,,4.5384
dc4d6781fcf5188,control,,3.2516
cb4e4b87e9bf411,test,,5.3104
46c45421fd329cb,test,,6.8683
105c161d3832db8,control,,5.1323
fdb14048847c5f0,control,,4.9564
2ce03d758692303,test,,3.7124
812d92f713e56d1,control,Аналитика и исследования,5.7127
6156bfb27d4841c,test,Преподавание и обучение,5.1878
3995f1c4824a520,control,Преподавание и обучение,4.6663
28a89a48bf23234,test,Преподавание и обучение,4.9187
1ea31085e8bc521,test,,6.2253
cbf688e4335ece1,control,,4.6592
2a4cd1d1a0f7495,control,,4.0067
7081f607986ccd3,test,,6.0678
a58408e8cf73600,test,,4.9097
426af3459b2ae47,control,,4.4845
15ade79ead48358,control,,1.8782
7e8017c626c0d21,control,Аналитика и исследования,5.5393
21c1e102d48b827,test,,5.0084
d4bf02babf0e247,control,Преподавание и обучение,3.8739
9ef6ef355776340,test,,6.6814
00a0c86c87c531d,test,Преподавание и обучение,2.6621
422f3acf1b6091e,control,,5.1282
6db2fc533feb276,control,,4.6611
12b908a53c264fb,control,,7.2444
99c02d9f639d25b,test,,4.7142
febb2e975701648,test,,5.5037
4c7891ac06e8c91,test,,5.5667
a1f86ab2069f5eb,test,Преподавание и обучение,6.6707
621c9d855157c55,test,,4.5015
3b00b44aeba4883,control,Преподавание и обучение,4.0662
29c27f427c84b5b,control,Преподавание и обучение,4.2568
236f21c87cb1a3d,control,,5.6182
6d06fffea571791,control,Преподавание и обучение,6.4623
6c5171f33315184,control,,5.3618
ffd413fe83ac83d,test,Разработка и инженерия,3.0703
45c16e8204e2686,test,Преподавание и обучение,4.8716
1f948921c4f34cb,test,Дизайн,6.19
6bd7af0bd248a93,control,,4.2119
38c45c6020732c9,test,,3.4745
e543af754dff205,test,,5.737
fd64fc481f3e924,control,Аналитика и исследования,3.5868
dabf46f92898f80,test,,4.4999
7ef8fcbaee21b16,test,,2.6358
7fb64e23da7e2c3,control,,4.6231
51d9249a64f18f2,control,,8.7793
693482e20728911,test,,6.6998
379690a768146e1,test,Преподавание и обучение,4.97
56eec4cc60972ae,control,Преподавание и обучение,4.213
1ac4eee257315b8,test,Преподавание и обучение,6.1394
1aa9ad9744dd1c9,control,,4.7276
e50d969ca0a0e18,control,Преподавание и обучение,4.2775
19b840609fcb00f,control,Редактура и копирайтинг,4.8326
142b8428c6a4b58,control,,4.8573
156207937c8fdb8,test,Разработка и инженерия,5.0618
c37543812df6358,test,,6.3296
2ca48fa02cce305,test,Управление командой,5.1928
c759a29a61a47cb,control,,5.673
dc226eaf6ebbe69,control,Преподавание и обучение,6.8618
485fa2d005a25bd,control,,4.0699
99f9e7bca1ea39e,test,,7.7839
c10216a0e7c38f5,test,Преподавание и обучение,5.6245
a270249f1cd73b1,test,,3.4227
b02c397c6d3a4a1,control,Преподавание и обучение,4.599
40e33875fed0a44,control,Дизайн,4.7931
fd155f2b1b7ad41,test,Другое,4.952
71759244762b9c2,control,Преподавание и обучение,4.8332
d5fe07e6f5538eb,test,,4.715
e25f8cb17aced0e,test,Разработка и инженерия,4.5938
e707b7cbc03a64a,test,,7.6795
bb3b16ccb2ccdb0,control,Преподавание и обучение,5.3452
c550f28720d6c60,control,,8.0712
e24617893177011,test,Другое,6.4747
110c7640b0585cf,control,,3.2036
d024189a0973d03,test,Преподавание и обучение,2.7313
b12f5a42a446a2a,control,,7.5265
2eac1eea519b9a8,control,Бизнес и предпринимательство,6.3637
ab9d29566d42f89,test,,5.3496
9743dc397403c85,control,,3.1498
bc1ee853c48137f,control,,6.8095
2044db8aebbfc17,control,Преподавание и обучение,4.5289
1503eb9f97f524d,control,,4.6548
15ec77876eba49a,control,,4.6207
6938c84099dfde9,control,,3.4338
427e2176dc1d21f,test,,5.7939
1e8addbe9ef10f5,test,,5.7161
7669e750449aa12,test,,6.1628
c544292d071ac8f,test,Преподавание и обучение,7.3699
32ad48e81b7e412,test,Преподавание и обучение,6.0301
cdba122102a30fd,control,Преподавание и обучение,4.8121
bba9c5db5996692,test,Преподавание и обучение,4.6409
c84897efd114aaf,test,Преподавание и обучение,4.7736
dc10d5b3f5e7e69,test,,4.2776
77f34a9658035af,test,,5.287
eb9e461d8f8e495,test,,3.8599
16fd40514b065c3,control,,7.8266
5a488136dcc49e6,test,Преподавание и обучение,5.7294
11667a9b70aaa0f,control,,4.5918
e63d597198ef4be,control,,4.1889
f334cbf1cad03bf,test,,6.3577
774f7e67e0f69f2,test,,5.8124
cfe8afc9a8c8083,test,Преподавание и обучение,6.1935
96075509eed15ad,test,,5.5421
16fdb6e1af06726,test,Преподавание и обучение,5.7589
032c9d6f0042c07,test,,5.8443
51bd8a79fd4f50e,control,,6.2004
fe60f539e779883,test,,6.3798
669a6db37ffffc1,test,,6.4278
0c4a8c662c3c230,test,,6.4691
739d9d61c1715bd,control,,5.1807
15c3f2731c60d73,test,,4.7999
37651ea398a1fe6,control,,5.6125
d02e262a5e93e0d,test,,3.3531
728612dc3395544,test,Преподавание и обучение,4.0634
3460d9591507a5f,test,,4.6176
ded7a0a088cc7b1,control,Преподавание и обучение,5.8992
31ea47e9c4045e9,test,,3.0904
229e28e67f7cfe1,control,,5.7305
a9d6990bc67066a,control,,3.7832
1da600084fa6c7b,control,Другое,2.5261
57e90a571799da1,test,Финансы и консалтинг,4.7273
fdcdac72fac3cdf,test,,5.9784
6584c54aa20e01f,control,,2.8007
520d51de0f244dd,test,,6.2472
571efbdaf6f81e9,control,,3.2622
9b2f94f1c197394,test,,7.6311
fd439ad61edbb0a,control,Аналитика и исследования,5.2669
389724b9b1b35ee,control,,4.4899
262a2b8dd1b8e87,control,,6.7687
e28af5efc801923,control,,6.5765
c44a4a6b4d48ca1,control,,7.3341
2ead72aae54e77f,control,,5.4458
a28082df5a28e52,test,,4.5863
bbc74b93638fa3e,control,,5.5658
11a5715c8c71e22,control,,6.3747
0757b5460aa6e06,test,,2.1812
b4795e5d47847dd,control,,5.7059
765795bfe746472,test,Преподавание и обучение,4.7195
afd7d3efbb4af02,test,,6.7734
b41fb9a3169d623,control,,4.7456
8d16fb8220f5ecf,control,,4.4765
8f246d632bbdcb7,control,Дизайн,4.4645
fb15e8ca2f06bf9,test,Преподавание и обучение,4.6467
4250a003486f7d5,test,,4.3363
ba9cf67397d9424,control,,4.6292
c0e2a15ce9baa2d,test,,5.9826
